BRANDS SOLD,PRODUCT TYPES/ CATEGORIES,RETAILER TYPE,RETAILER_ID,RETAILER NAME,LOCATION NAME,ADDRESS,LAND MARK,CITY,DISTRICT,STATE/PROVINCE,ZIP/POSTAL CODE,COUNTRY,CONTACT PHONE,CONTACT PERSON,STORE SIZE,GEO COORDINATES,TIER LEVEL OF GOODS SOLD,URL,NUMBER OF STORES/BRANCHIES IN THE CHAIN,HQ ADDRESS,HOLDING COMPANY NAME,HOLDING COMPANY ADDRESS,HOLDINGS CONTACT,URL (HOLDING COMAPANY),MANUFACTURER / FACTORY,MANUFACTURER ADDRESS,MANUFACTURER CONTACT
,TV,Consumer Electronics,,QRS,,"Azhoor Road
QRS Retail Limited
21/786-2
Azhoor Road
Next to the Raymond shop
Pathanamthitta - 689645",,Pathanamthitta,,Kerala,689645,India," 91-468-2325703,2325704", Kalyanasundaram,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"Near Iron Bridge
QRS Retail Limited
Near Iron Bridge
CCSB Road, Alappuzha - 688 001",,Alappuzha,,Kerala,688 001,India," 91-477-2263620, 2262688", Sajeev,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"HONDA Exclusive showroom
QRS Retail Limited
Valiyachudukadu Jn
Thiruvambadi
Alappuzha - 688001",,Alappuzha,,Kerala,688001,India, 91-477-2266625, M Murugan,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"Chengannur
QRS Retail Limited
Mamkoottathil Building
Vandimala Temple Jn
MC Road - SH 1
Chengannur-689121",,Chengannur,,Kerala,689121,India," 0479 2455188,2453188", Sreenivasagam,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"Baker Junction
QRS Retail Limited
Near YWCA, Baker Junction
M.C.Road, Kottayam - 686 001",,Kottayam,,Kerala,686 001,India," 91-481-2304866, 2304867", Renjith,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"K K Road
QRS Retail Limited
NO XIV/1A
Near Kanjikuzhy Bridge
Vijayapuram Panchayath
K.K.Road, Kottayam - 686 001",,Kottayam,,Kerala,686 001,India, 91-481-2576155, Venkitesh,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"Thirunakkara Maidanam
QRS Retail Limited
Near Thirunakara Maidan
M.C.Road
Kottayam - 686 001",,Kottayam,,Kerala,686 001,India," 91-481-2565145, 2301145", Sukumar,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"HONDA Exclusive showroom
QRS Retail Limited
VIII/369A,Palathinkal buliding
Hotel AIDA Jn MC Road
Kottayam-686001",,Kottayam,,Kerala,686001,India, 0481-2580642, Mathew,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"PHILIPS Light Lounge
QRS Retail Limited
Philips Light Lounge
VIII/369A,Palathinkal buliding
Hotel AIDA Jn MC Road
Kottayam-686001",,Kottayam,,Kerala,686001,India, 0841 2580642, Muralidhara Menon,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"Changanacherry Bypass Road
Changanacherry Bypass Road
Morkulangara Jn.
Changanacherry-686103",,Changanacherry,,Kerala,686103,India, 9544899299, J RADHAKRISHNAN,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"Honda Service Centre
Temple Road,

Puthenangady,

Kottayam,

Kerala 686001",,Kottayam,,Kerala,686001,India, 9847456528, SABU N A,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"M G Road
QRS Retail Limited
M.G.Road
Ernakulam, Cochi - 682016",,Cochi,,Kerala,682016,India, 0484-2351879, Anoob M A,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"KOCHI Bypass
QRS Retail Limited
Door No:32 / 1838A & 1838B
Palarivattom
Bye Pass Road",,,,Kerala,,India, 0484-4044478, Sreekumar,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"PHILIPS Light Lounge
QRS Retail Limited
629/B
Karakkat Estate
Chittoor Road, EKM - 682 011.",,EKM,,Kerala,682 011,India, 0484- 2375009, Rajesh,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"HONDA Exclusive showroom
QRS Retail Limited
Door No:36/2962B
Kadavanthara Road,Kalloor
Ernakulam - 17",,Ernakulam,,Kerala,17,India, 90370 12403, Mangal,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"Honda Service Centre Ernakulam
QRS Retail LTD.

Pipeline Road

Kathrikadavu,

Kaloor

Ernakulam.",,Ernakulam,,Kerala,,India, 9847456528, JYOTHISH MANI,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"Malappuram
QRS Retail Limited
Kiliyannis
Opp. Circle Inspector Office
Down hill
Malappuram - 676519",,Malappuram,,Kerala,676519,India," 91-483-2735667, 2735666", Vyshak,,,,https://qrs.in/pages/store,,,,,,,,,
,TV,Consumer Electronics,,QRS,,"Kozhikode
QRS Retail Limited
Near English Church
West Nadakavu
Kannur Road
Kozhikode - 673011",,Kozhikode,,Kerala,673011,India," 91-495-2767639, 2767629", Siva Kumar,,,,https://qrs.in/pages/store,,,,,,,,,
